ID,DataYear,ReportingStatus,GrossFloorArea,TotalGHGEmissions,GHGIntensity,NumberOfBuildings,ChicagoEnergyRating,ENERGYSTARScore,ElectricityUse,NaturalGasUse,DistrictSteamUse,DistrictChilledWaterUse,AllOtherFuelUse,SiteEUI,SourceEUI,WeatherNormalizedSiteEUI,WeatherNormalizedSourceEUI,ImputedFields,GHGIntensityPercentileGrade,GHGIntensityLetterGrade,EnergyMixWeightedPctSum,EnergyMixPercentileGrade,EnergyMixLetterGrade,index,SubmittedRecordsPercentileGrade,MissingRecordsCount,SubmittedRecordsLetterGrade,AvgPercentileGrade,AvgPercentileLetterGrade,NeighborsElectricityUse,NeighborsNaturalGasUse,NeighborsTotalGHGEmissions,neighbors_electricity_use_kbtu_x,neighbors_natural_gas_use_kbtu_x,neighbors_total_ghg_emissions_metric_tons_co2e_x,neighbors_electricity_use_kbtu_y,neighbors_natural_gas_use_kbtu_y,neighbors_total_ghg_emissions_metric_tons_co2e_y
172608,2023,Submitted,70475.0,567.1,8.0,1.0,2.0,,2224187.1,4817890.6,,,,99.9,160.1,130.9,192.1,,22.86158631415242,D,31.584245371220486,39.41244909831297,D,1619,100.0,0.0,A,37.1957727964014,D,,,,,,,,,
254008,2023,Submitted,69540.0,249.6,3.6,1.0,4.0,90.0,435369.1,3552833.0,,,,57.4,71.2,64.2,78.6,,94.55676516329704,A,10.916425223285447,2.065154159394997,F,3160,100.0,0.0,A,58.10444424540652,C,,,,,,,,,
175785,2023,Submitted,68650.0,319.9,4.7,1.0,4.0,,1770239.9,1358700.0,,,,45.6,93.0,50.7,98.7,,78.57698289269051,B,56.57634715195392,80.22105875509017,A,1933,33.33333333333333,4.0,D,74.71024828171466,B,,,,,,,,,
251871,2023,Submitted,213710.0,1259.2,5.9,1.0,2.5,53.0,6792456.2,5813380.1,,,,59.0,117.6,64.4,124.9,,54.548989113530325,C,53.88342382329683,76.67248400232694,B,2915,88.88888888888889,1.0,A,66.83237704658482,B,,,,,,,,,
251397,2023,Submitted,140770.0,773.5,5.5,2.0,2.0,43.0,3487865.7,5374160.1,,,,63.0,109.5,71.3,118.2,,62.75272161741835,B,39.35743111919173,54.5956951716114,C,2538,88.88888888888889,1.0,A,62.10352776624262,B,,,,,,,,,
171995,2023,Submitted,64215.0,656.1,10.2,1.0,3.0,,3242393.0,3810694.2,,,,109.8,203.7,116.9,211.6,,11.353032659409024,F,45.97125922390411,65.44502617801047,B,1545,100.0,0.0,A,41.8545268009087,C,,,,,,,,,
251613,2023,Submitted,54740.0,349.7,6.4,1.0,2.0,45.0,2093381.4,1068600.0,,,,57.8,127.6,61.5,131.5,,44.36236391912908,C,66.20473479066005,89.09249563699825,A,2739,77.77777777777779,2.0,B,65.59595799214162,B,,,,,,,,,
102380,2023,Submitted,59706.0,340.0,5.7,1.0,3.5,77.0,1079778.0,3557197.0,,,,77.7,113.2,85.7,120.6,,58.3592534992224,C,23.286258821753407,21.902268760907504,D,277,100.0,0.0,A,47.9405342539742,C,,,,,,,,,
251391,2023,Submitted,77706.0,332.1,4.3,2.0,4.0,70.0,1026797.0,3547630.1,,,,58.9,84.9,68.5,95.1,,85.34214618973562,A,22.44646110985133,20.12798138452589,D,2532,77.77777777777779,2.0,B,58.50004342645594,C,,,,,,,,,
172157,2023,Not Submitted,,620.4760066178757,,,0.0,,2191575.0617160937,7163363.710978618,,,,,,,,"ElectricityUse,NaturalGasUse,TotalGHGEmissions",,,23.42693111057964,22.484002326934263,D,1572,66.66666666666666,2.0,B,,,"[{""building_id"": ""27118"", ""weight"": 0.33367, ""building_name"": ""Building 27118""}, {""building_id"": ""25292"", ""weight"": 0.33345, ""building_name"": ""Building 25292""}, {""building_id"": ""25203"", ""weight"": 0.33288, ""building_name"": ""Building 25203""}]","[{""building_id"": ""27118"", ""weight"": 0.33371, ""building_name"": ""Building 27118""}, {""building_id"": ""25292"", ""weight"": 0.33348, ""building_name"": ""Building 25292""}, {""building_id"": ""24722"", ""weight"": 0.33281, ""building_name"": ""Building 24722""}]","[{""building_id"": ""27118"", ""weight"": 0.33367, ""building_name"": ""Building 27118""}, {""building_id"": ""25292"", ""weight"": 0.33345, ""building_name"": ""Building 25292""}, {""building_id"": ""25203"", ""weight"": 0.33288, ""building_name"": ""Building 25203""}]","[{""building_id"": ""27118"", ""weight"": 0.33367}, {""building_id"": ""25292"", ""weight"": 0.33345}, {""building_id"": ""25203"", ""weight"": 0.33288}]","[{""building_id"": ""27118"", ""weight"": 0.33371}, {""building_id"": ""25292"", ""weight"": 0.33348}, {""building_id"": ""24722"", ""weight"": 0.33281}]","[{""building_id"": ""27118"", ""weight"": 0.33367}, {""building_id"": ""25292"", ""weight"": 0.33345}, {""building_id"": ""25203"", ""weight"": 0.33288}]","[{""building_id"": ""27118"", ""weight"": 0.33367}, {""building_id"": ""25292"", ""weight"": 0.33345}, {""building_id"": ""25203"", ""weight"": 0.33288}]","[{""building_id"": ""27118"", ""weight"": 0.33371}, {""building_id"": ""25292"", ""weight"": 0.33348}, {""building_id"": ""24722"", ""weight"": 0.33281}]","[{""building_id"": ""27118"", ""weight"": 0.33367}, {""building_id"": ""25292"", ""weight"": 0.33345}, {""building_id"": ""25203"", ""weight"": 0.33288}]"
256574,2023,Submitted,113000.0,540.7,4.8,1.0,3.0,62.0,2967706.5,2362830.2,,,,47.2,95.5,50.7,99.5,,76.71073094867808,B,55.6736904184526,78.99941826643398,B,3518,80.0,1.0,A,77.95513278091263,B,,,,,,,,,
251873,2023,Submitted,212285.0,2041.4,9.6,1.0,1.0,11.0,10761273.8,10086300.3,,,,98.2,191.8,104.9,197.8,,12.830482115085545,F,51.618829837856296,73.03664921465969,B,2917,88.88888888888889,1.0,A,44.51878963229554,C,,,,,,,,,
251426,2023,Submitted,101294.0,711.8,7.0,2.0,1.0,25.0,3585882.5,3955250.3,,,,74.4,140.1,84.6,156.1,,34.33125972006221,D,47.55097934358085,67.83013379872018,B,2565,88.88888888888889,1.0,A,53.18657226840807,C,,,,,,,,,
122005,2023,Submitted,71923.0,1473.1,20.5,1.0,3.5,78.0,8257227.3,5981899.9,,,,198.0,408.8,213.6,424.2,,2.177293934681188,F,57.989701082240494,82.02443280977312,A,861,100.0,0.0,A,43.89842009124984,C,,,,,,,,,
161147,2023,Submitted,66796.0,553.2,8.3,1.0,4.0,,2659098.7,3411251.6,,,,90.9,165.1,99.0,173.6,,20.723172628304823,D,43.80469937624522,62.24549156486329,B,1461,75.0,2.0,B,42.75978294009773,C,,,,,,,,,
254015,2023,Submitted,191550.0,1516.7,7.9,1.0,3.0,,7665330.0,8363233.8,,,,83.7,157.9,90.9,165.5,,23.67807153965785,D,47.82293719915193,68.20826061663757,B,3165,100.0,0.0,A,49.12234001648396,C,,,,,,,,,
120614,2023,Submitted,95862.0,2175.5,22.7,1.0,1.0,,13277415.2,5982195.6,,,,200.9,453.3,214.5,473.1,,1.6718506998444838,F,68.93916672500984,90.8958696916812,A,839,100.0,0.0,A,47.19427322659473,C,,,,,,,,,
100148,2023,Not Submitted,,527.1251642443812,,,0.0,,1387876.9072440793,6268021.947431047,,,,,,,,"ElectricityUse,NaturalGasUse,TotalGHGEmissions",,,18.128203279443312,11.11111111111111,F,4,37.5,5.0,D,,,"[{""building_id"": ""25134"", ""weight"": 0.33416, ""building_name"": ""Building 25134""}, {""building_id"": ""25356"", ""weight"": 0.33352, ""building_name"": ""Building 25356""}, {""building_id"": ""27338"", ""weight"": 0.33232, ""building_name"": ""Building 27338""}]","[{""building_id"": ""25134"", ""weight"": 0.33416, ""building_name"": ""Building 25134""}, {""building_id"": ""25356"", ""weight"": 0.33352, ""building_name"": ""Building 25356""}, {""building_id"": ""27338"", ""weight"": 0.33232, ""building_name"": ""Building 27338""}]","[{""building_id"": ""25134"", ""weight"": 0.33416, ""building_name"": ""Building 25134""}, {""building_id"": ""25356"", ""weight"": 0.33352, ""building_name"": ""Building 25356""}, {""building_id"": ""27338"", ""weight"": 0.33232, ""building_name"": ""Building 27338""}]","[{""building_id"": ""25134"", ""weight"": 0.33416}, {""building_id"": ""25356"", ""weight"": 0.33352}, {""building_id"": ""27338"", ""weight"": 0.33232}]","[{""building_id"": ""25134"", ""weight"": 0.33416}, {""building_id"": ""25356"", ""weight"": 0.33352}, {""building_id"": ""27338"", ""weight"": 0.33232}]","[{""building_id"": ""25134"", ""weight"": 0.33416}, {""building_id"": ""25356"", ""weight"": 0.33352}, {""building_id"": ""27338"", ""weight"": 0.33232}]","[{""building_id"": ""25134"", ""weight"": 0.33416}, {""building_id"": ""25356"", ""weight"": 0.33352}, {""building_id"": ""27338"", ""weight"": 0.33232}]","[{""building_id"": ""25134"", ""weight"": 0.33416}, {""building_id"": ""25356"", ""weight"": 0.33352}, {""building_id"": ""27338"", ""weight"": 0.33232}]","[{""building_id"": ""25134"", ""weight"": 0.33416}, {""building_id"": ""25356"", ""weight"": 0.33352}, {""building_id"": ""27338"", ""weight"": 0.33232}]"
173821,2023,Submitted,62388.0,333.4,5.3,1.0,4.0,91.0,1303426.1,2842800.3,,,,66.5,106.3,71.5,112.1,,67.10730948678071,B,31.436443026844845,39.26701570680628,D,1730,100.0,0.0,A,59.260461026112864,C,,,,,,,,,
131633,2023,Submitted,62555.0,210.5,3.4,1.0,4.0,92.0,766242.4,1944639.3,,,,43.3,66.9,51.7,76.5,,96.26749611197512,A,28.26543113260899,32.22803955788249,D,938,100.0,0.0,A,71.02496387914056,B,,,,,,,,,
105852,2023,Not Submitted,,945.0005504258128,,,0.0,,2428657.625206669,11393828.344886994,,,,,,,,"ElectricityUse,NaturalGasUse,TotalGHGEmissions",,,17.570338870021743,9.453170447934848,F,518,62.5,3.0,B,,,"[{""building_id"": ""25393"", ""weight"": 0.33433, ""building_name"": ""Building 25393""}, {""building_id"": ""24979"", ""weight"": 0.33403, ""building_name"": ""Building 24979""}, {""building_id"": ""25646"", ""weight"": 0.33164, ""building_name"": ""Building 25646""}]","[{""building_id"": ""25393"", ""weight"": 0.33433, ""building_name"": ""Building 25393""}, {""building_id"": ""24979"", ""weight"": 0.33403, ""building_name"": ""Building 24979""}, {""building_id"": ""25646"", ""weight"": 0.33164, ""building_name"": ""Building 25646""}]","[{""building_id"": ""25393"", ""weight"": 0.33433, ""building_name"": ""Building 25393""}, {""building_id"": ""24979"", ""weight"": 0.33403, ""building_name"": ""Building 24979""}, {""building_id"": ""25646"", ""weight"": 0.33164, ""building_name"": ""Building 25646""}]","[{""building_id"": ""25393"", ""weight"": 0.33433}, {""building_id"": ""24979"", ""weight"": 0.33403}, {""building_id"": ""25646"", ""weight"": 0.33164}]","[{""building_id"": ""25393"", ""weight"": 0.33433}, {""building_id"": ""24979"", ""weight"": 0.33403}, {""building_id"": ""25646"", ""weight"": 0.33164}]","[{""building_id"": ""25393"", ""weight"": 0.33433}, {""building_id"": ""24979"", ""weight"": 0.33403}, {""building_id"": ""25646"", ""weight"": 0.33164}]","[{""building_id"": ""25393"", ""weight"": 0.33433}, {""building_id"": ""24979"", ""weight"": 0.33403}, {""building_id"": ""25646"", ""weight"": 0.33164}]","[{""building_id"": ""25393"", ""weight"": 0.33433}, {""building_id"": ""24979"", ""weight"": 0.33403}, {""building_id"": ""25646"", ""weight"": 0.33164}]","[{""building_id"": ""25393"", ""weight"": 0.33433}, {""building_id"": ""24979"", ""weight"": 0.33403}, {""building_id"": ""25646"", ""weight"": 0.33164}]"
100507,2023,Not Submitted,,3454.919029806384,,,0.0,,14131058.385183526,27821021.139858957,,,,,,,,"ElectricityUse,NaturalGasUse,TotalGHGEmissions",,,33.683809110697986,44.29901105293776,C,33,0.0,6.0,F,,,"[{""building_id"": ""24347"", ""weight"": 0.38284, ""building_name"": ""Building 24347""}, {""building_id"": ""27653"", ""weight"": 0.34336, ""building_name"": ""Building 27653""}, {""building_id"": ""26354"", ""weight"": 0.2738, ""building_name"": ""Building 26354""}]","[{""building_id"": ""24347"", ""weight"": 0.38284, ""building_name"": ""Building 24347""}, {""building_id"": ""27653"", ""weight"": 0.34336, ""building_name"": ""Building 27653""}, {""building_id"": ""26354"", ""weight"": 0.2738, ""building_name"": ""Building 26354""}]","[{""building_id"": ""24347"", ""weight"": 0.38284, ""building_name"": ""Building 24347""}, {""building_id"": ""27653"", ""weight"": 0.34336, ""building_name"": ""Building 27653""}, {""building_id"": ""26354"", ""weight"": 0.2738, ""building_name"": ""Building 26354""}]","[{""building_id"": ""24347"", ""weight"": 0.38284}, {""building_id"": ""27653"", ""weight"": 0.34336}, {""building_id"": ""26354"", ""weight"": 0.2738}]","[{""building_id"": ""24347"", ""weight"": 0.38284}, {""building_id"": ""27653"", ""weight"": 0.34336}, {""building_id"": ""26354"", ""weight"": 0.2738}]","[{""building_id"": ""24347"", ""weight"": 0.38284}, {""building_id"": ""27653"", ""weight"": 0.34336}, {""building_id"": ""26354"", ""weight"": 0.2738}]","[{""building_id"": ""24347"", ""weight"": 0.38284}, {""building_id"": ""27653"", ""weight"": 0.34336}, {""building_id"": ""26354"", ""weight"": 0.2738}]","[{""building_id"": ""24347"", ""weight"": 0.38284}, {""building_id"": ""27653"", ""weight"": 0.34336}, {""building_id"": ""26354"", ""weight"": 0.2738}]","[{""building_id"": ""24347"", ""weight"": 0.38284}, {""building_id"": ""27653"", ""weight"": 0.34336}, {""building_id"": ""26354"", ""weight"": 0.2738}]"
104838,2023,Submitted,60472.0,408.7,6.8,1.0,4.0,73.0,1245427.6,4414220.8,,,,93.6,134.3,102.2,142.7,,37.4805598755832,D,22.00538817923742,18.906340895869693,F,455,100.0,0.0,A,36.30281629613948,D,,,,,,,,,
254023,2023,Submitted,104076.0,448.1,4.3,1.0,4.0,82.0,1614957.4,4182283.8,,,,55.7,85.6,63.4,93.2,,85.34214618973562,A,27.857343593018,31.239092495637,D,3168,100.0,0.0,A,65.16671009312262,B,,,,,,,,,
252078,2023,Submitted,77088.0,833.2,10.8,1.0,1.0,11.0,4285822.3,4397170.1,,,,112.6,215.6,119.0,221.2,,9.642301710730948,F,49.35881666785751,70.09889470622456,B,3040,66.66666666666666,3.0,B,39.52737540452196,D,,,,,,,,,
175473,2023,Submitted,59535.0,332.9,5.6,1.0,4.0,73.0,769403.0,4239842.4,,,,84.1,111.0,96.3,123.5,,60.61430793157077,B,15.359658762176034,5.78824898196626,F,1871,100.0,0.0,A,42.62245355857189,C,,,,,,,,,
251654,2023,Not Covered 2024,,370.1917820577047,,,,,1223509.958460301,3781277.4639312937,,,,,,,,"ElectricityUse,NaturalGasUse,TotalGHGEmissions",,,24.446791745564948,24.694589877835952,D,2777,83.33333333333334,1.0,A,,,"[{""building_id"": ""24813"", ""weight"": 0.33927, ""building_name"": ""Building 24813""}, {""building_id"": ""26561"", ""weight"": 0.33415, ""building_name"": ""Building 26561""}, {""building_id"": ""9404"", ""weight"": 0.32658, ""building_name"": ""Building 9404""}]","[{""building_id"": ""24813"", ""weight"": 0.33927, ""building_name"": ""Building 24813""}, {""building_id"": ""26561"", ""weight"": 0.33415, ""building_name"": ""Building 26561""}, {""building_id"": ""9404"", ""weight"": 0.32658, ""building_name"": ""Building 9404""}]","[{""building_id"": ""24813"", ""weight"": 0.33927, ""building_name"": ""Building 24813""}, {""building_id"": ""26561"", ""weight"": 0.33415, ""building_name"": ""Building 26561""}, {""building_id"": ""9404"", ""weight"": 0.32658, ""building_name"": ""Building 9404""}]","[{""building_id"": ""24813"", ""weight"": 0.33927}, {""building_id"": ""26561"", ""weight"": 0.33415}, {""building_id"": ""9404"", ""weight"": 0.32658}]","[{""building_id"": ""24813"", ""weight"": 0.33927}, {""building_id"": ""26561"", ""weight"": 0.33415}, {""building_id"": ""9404"", ""weight"": 0.32658}]","[{""building_id"": ""24813"", ""weight"": 0.33927}, {""building_id"": ""26561"", ""weight"": 0.33415}, {""building_id"": ""9404"", ""weight"": 0.32658}]","[{""building_id"": ""24813"", ""weight"": 0.33927}, {""building_id"": ""26561"", ""weight"": 0.33415}, {""building_id"": ""9404"", ""weight"": 0.32658}]","[{""building_id"": ""24813"", ""weight"": 0.33927}, {""building_id"": ""26561"", ""weight"": 0.33415}, {""building_id"": ""9404"", ""weight"": 0.32658}]","[{""building_id"": ""24813"", ""weight"": 0.33927}, {""building_id"": ""26561"", ""weight"": 0.33415}, {""building_id"": ""9404"", ""weight"": 0.32658}]"
175492,2023,Not Submitted,,695.9157667288802,,,0.0,,2391528.065410904,6802670.830829089,,,,,,,,"ElectricityUse,NaturalGasUse,TotalGHGEmissions",,,26.01127180736681,28.504944735311227,D,1877,75.0,2.0,B,,,"[{""building_id"": ""25820"", ""weight"": 0.33344, ""building_name"": ""Building 25820""}, {""building_id"": ""25083"", ""weight"": 0.33339, ""building_name"": ""Building 25083""}, {""building_id"": ""27393"", ""weight"": 0.33317, ""building_name"": ""Building 27393""}]","[{""building_id"": ""25820"", ""weight"": 0.33344, ""building_name"": ""Building 25820""}, {""building_id"": ""25083"", ""weight"": 0.33339, ""building_name"": ""Building 25083""}, {""building_id"": ""27393"", ""weight"": 0.33317, ""building_name"": ""Building 27393""}]","[{""building_id"": ""25820"", ""weight"": 0.33344, ""building_name"": ""Building 25820""}, {""building_id"": ""25083"", ""weight"": 0.33339, ""building_name"": ""Building 25083""}, {""building_id"": ""27393"", ""weight"": 0.33317, ""building_name"": ""Building 27393""}]","[{""building_id"": ""25820"", ""weight"": 0.33344}, {""building_id"": ""25083"", ""weight"": 0.33339}, {""building_id"": ""27393"", ""weight"": 0.33317}]","[{""building_id"": ""25820"", ""weight"": 0.33344}, {""building_id"": ""25083"", ""weight"": 0.33339}, {""building_id"": ""27393"", ""weight"": 0.33317}]","[{""building_id"": ""25820"", ""weight"": 0.33344}, {""building_id"": ""25083"", ""weight"": 0.33339}, {""building_id"": ""27393"", ""weight"": 0.33317}]","[{""building_id"": ""25820"", ""weight"": 0.33344}, {""building_id"": ""25083"", ""weight"": 0.33339}, {""building_id"": ""27393"", ""weight"": 0.33317}]","[{""building_id"": ""25820"", ""weight"": 0.33344}, {""building_id"": ""25083"", ""weight"": 0.33339}, {""building_id"": ""27393"", ""weight"": 0.33317}]","[{""building_id"": ""25820"", ""weight"": 0.33344}, {""building_id"": ""25083"", ""weight"": 0.33339}, {""building_id"": ""27393"", ""weight"": 0.33317}]"
116462,2023,Submitted,71586.0,430.9,6.0,1.0,2.0,23.0,1549099.2,4031900.2,,,,78.0,119.7,84.9,127.0,,52.41057542768274,C,27.756663080809503,31.151832460732983,D,731,100.0,0.0,A,48.66602069813456,C,,,,,,,,,
161053,2023,Submitted,61053.0,379.0,6.2,1.0,3.5,75.0,1701636.5,2652821.3,,,,71.3,123.7,79.6,132.3,,48.52255054432349,C,39.07803400919399,54.01396160558464,C,1457,88.88888888888889,1.0,A,54.75574880328449,C,,,,,,,,,
251623,2023,Submitted,102700.0,872.1,8.5,1.0,1.0,11.0,5129423.2,2906649.7,,,,78.2,169.6,83.5,173.8,,19.36236391912908,F,63.82997346875736,87.11460151250728,A,2748,88.88888888888889,1.0,A,53.415911453456346,C,,,,,,,,,
251233,2023,Submitted,144180.0,818.3,5.7,1.0,4.0,83.0,5598620.2,656990.0,,,,43.4,113.5,44.9,114.6,,58.3592534992224,C,89.49758730171519,97.0040721349622,A,2404,100.0,0.0,A,77.98125560359608,B,,,,,,,,,
173715,2023,Submitted,103203.0,549.5,5.3,1.0,4.0,90.0,1318402.8,6871649.7,,,,79.4,105.7,86.8,113.3,,67.10730948678071,B,16.09761109589957,6.660849331006399,F,1696,100.0,0.0,A,46.21799447579291,C,,,,,,,,,
103580,2023,Submitted,95062.0,779.1,8.2,1.0,1.0,24.0,2599871.5,7819714.4,,,,109.6,162.9,118.4,171.7,,21.57853810264386,D,24.95177375523148,25.654450261780102,D,336,33.33333333333333,4.0,D,24.384382489367308,D,,,,,,,,,
103605,2023,Submitted,757990.0,4090.0,5.4,1.0,4.0,83.0,29230753.1,968635.671849684,,,,38.6,108.0,42.1,117.9,NaturalGasUse,64.73561430793157,B,96.79253219604036,98.19662594531704,A,347,100.0,0.0,A,81.6464575320926,A,,"[{""building_id"": ""25537"", ""weight"": 0.34658, ""building_name"": ""Building 25537""}, {""building_id"": ""24460"", ""weight"": 0.33311, ""building_name"": ""Building 24460""}, {""building_id"": ""24303"", ""weight"": 0.32031, ""building_name"": ""Building 24303""}]",,,"[{""building_id"": ""25537"", ""weight"": 0.34658}, {""building_id"": ""24460"", ""weight"": 0.33311}, {""building_id"": ""24303"", ""weight"": 0.32031}]",,,"[{""building_id"": ""25537"", ""weight"": 0.34658}, {""building_id"": ""24460"", ""weight"": 0.33311}, {""building_id"": ""24303"", ""weight"": 0.32031}]",
250105,2023,Submitted,149900.0,687.2,4.6,1.0,4.0,85.0,2417714.9,6570000.2,,,,60.0,91.2,65.0,97.1,,80.55987558320373,A,26.900217386730475,29.726585223967422,D,2331,75.0,2.0,B,59.67057188118884,C,,,,,,,,,
257108,2023,Not Covered 2024,,602.1136769822059,,,,,2710525.159597716,4339450.5525026005,,,,,,,,"ElectricityUse,NaturalGasUse,TotalGHGEmissions",,,38.44729783884888,52.70506108202444,C,3769,100.0,0.0,A,,,"[{""building_id"": ""26818"", ""weight"": 0.36532, ""building_name"": ""Building 26818""}, {""building_id"": ""12121"", ""weight"": 0.333, ""building_name"": ""Building 12121""}, {""building_id"": ""26638"", ""weight"": 0.30168, ""building_name"": ""Building 26638""}]","[{""building_id"": ""26818"", ""weight"": 0.36532, ""building_name"": ""Building 26818""}, {""building_id"": ""12121"", ""weight"": 0.333, ""building_name"": ""Building 12121""}, {""building_id"": ""26638"", ""weight"": 0.30168, ""building_name"": ""Building 26638""}]","[{""building_id"": ""26818"", ""weight"": 0.36532, ""building_name"": ""Building 26818""}, {""building_id"": ""12121"", ""weight"": 0.333, ""building_name"": ""Building 12121""}, {""building_id"": ""26638"", ""weight"": 0.30168, ""building_name"": ""Building 26638""}]","[{""building_id"": ""26818"", ""weight"": 0.36532}, {""building_id"": ""12121"", ""weight"": 0.333}, {""building_id"": ""26638"", ""weight"": 0.30168}]","[{""building_id"": ""26818"", ""weight"": 0.36532}, {""building_id"": ""12121"", ""weight"": 0.333}, {""building_id"": ""26638"", ""weight"": 0.30168}]","[{""building_id"": ""26818"", ""weight"": 0.36532}, {""building_id"": ""12121"", ""weight"": 0.333}, {""building_id"": ""26638"", ""weight"": 0.30168}]","[{""building_id"": ""26818"", ""weight"": 0.36532}, {""building_id"": ""12121"", ""weight"": 0.333}, {""building_id"": ""26638"", ""weight"": 0.30168}]","[{""building_id"": ""26818"", ""weight"": 0.36532}, {""building_id"": ""12121"", ""weight"": 0.333}, {""building_id"": ""26638"", ""weight"": 0.30168}]","[{""building_id"": ""26818"", ""weight"": 0.36532}, {""building_id"": ""12121"", ""weight"": 0.333}, {""building_id"": ""26638"", ""weight"": 0.30168}]"
116166,2023,Submitted,52872.0,261.5,4.9,1.0,4.0,81.0,603481.4,3334294.7,,,,74.5,98.2,81.9,105.7,,74.80559875583204,B,15.32543711665069,5.7591623036649215,F,722,85.71428571428571,1.0,A,48.27789287081056,C,,,,,,,,,
113598,2023,Submitted,100547.0,565.3,5.6,1.0,3.5,74.0,3037554.2,2640665.5,,,,56.5,112.2,56.0,110.9,,60.61430793157077,B,53.494833952972975,76.17801047120419,B,655,100.0,0.0,A,70.77835815426707,B,,,,,,,,,
251863,2023,Submitted,108845.0,566.0,5.2,2.0,3.0,49.0,2518127.6,4021829.8,,,,60.1,103.6,66.0,109.9,,69.05132192846034,B,38.50373092644303,52.79232111692845,C,2909,88.88888888888889,1.0,A,64.53147829989044,B,,,,,,,,,
164537,2023,Not Submitted,,881.2131107892728,,,0.0,,2392005.5155941737,10289366.735068403,,,,,,,,"ElectricityUse,NaturalGasUse,TotalGHGEmissions",,,18.862355495235903,12.914485165794066,F,1495,66.66666666666666,3.0,B,,,"[{""building_id"": ""26537"", ""weight"": 0.33425, ""building_name"": ""Building 26537""}, {""building_id"": ""26283"", ""weight"": 0.33306, ""building_name"": ""Building 26283""}, {""building_id"": ""25934"", ""weight"": 0.33269, ""building_name"": ""Building 25934""}]","[{""building_id"": ""26537"", ""weight"": 0.33425, ""building_name"": ""Building 26537""}, {""building_id"": ""26283"", ""weight"": 0.33306, ""building_name"": ""Building 26283""}, {""building_id"": ""25934"", ""weight"": 0.33269, ""building_name"": ""Building 25934""}]","[{""building_id"": ""26537"", ""weight"": 0.33425, ""building_name"": ""Building 26537""}, {""building_id"": ""26283"", ""weight"": 0.33306, ""building_name"": ""Building 26283""}, {""building_id"": ""25934"", ""weight"": 0.33269, ""building_name"": ""Building 25934""}]","[{""building_id"": ""26537"", ""weight"": 0.33425}, {""building_id"": ""26283"", ""weight"": 0.33306}, {""building_id"": ""25934"", ""weight"": 0.33269}]","[{""building_id"": ""26537"", ""weight"": 0.33425}, {""building_id"": ""26283"", ""weight"": 0.33306}, {""building_id"": ""25934"", ""weight"": 0.33269}]","[{""building_id"": ""26537"", ""weight"": 0.33425}, {""building_id"": ""26283"", ""weight"": 0.33306}, {""building_id"": ""25934"", ""weight"": 0.33269}]","[{""building_id"": ""26537"", ""weight"": 0.33425}, {""building_id"": ""26283"", ""weight"": 0.33306}, {""building_id"": ""25934"", ""weight"": 0.33269}]","[{""building_id"": ""26537"", ""weight"": 0.33425}, {""building_id"": ""26283"", ""weight"": 0.33306}, {""building_id"": ""25934"", ""weight"": 0.33269}]","[{""building_id"": ""26537"", ""weight"": 0.33425}, {""building_id"": ""26283"", ""weight"": 0.33306}, {""building_id"": ""25934"", ""weight"": 0.33269}]"
256680,2023,Submitted,64444.0,239.1,3.7,6.0,4.0,95.0,946142.0,2008241.1,,,,45.8,73.8,49.2,77.0,,93.58475894245724,A,32.02502749220302,40.25596276905178,C,3553,100.0,0.0,A,72.89476457884933,B,,,,,,,,,
251491,2023,Not Covered 2024,,399.9844777797424,,,,,1032951.004037818,4589060.4708487205,,,,,,,,"ElectricityUse,NaturalGasUse,TotalGHGEmissions",,,18.37333503590305,11.518324607329845,F,2624,83.33333333333334,1.0,A,,,"[{""building_id"": ""25699"", ""weight"": 0.34247, ""building_name"": ""Building 25699""}, {""building_id"": ""129"", ""weight"": 0.32992, ""building_name"": ""Building 129""}, {""building_id"": ""2643"", ""weight"": 0.32761, ""building_name"": ""Building 2643""}]","[{""building_id"": ""25699"", ""weight"": 0.34247, ""building_name"": ""Building 25699""}, {""building_id"": ""129"", ""weight"": 0.32992, ""building_name"": ""Building 129""}, {""building_id"": ""2643"", ""weight"": 0.32761, ""building_name"": ""Building 2643""}]","[{""building_id"": ""25699"", ""weight"": 0.34247, ""building_name"": ""Building 25699""}, {""building_id"": ""129"", ""weight"": 0.32992, ""building_name"": ""Building 129""}, {""building_id"": ""2643"", ""weight"": 0.32761, ""building_name"": ""Building 2643""}]","[{""building_id"": ""25699"", ""weight"": 0.34247}, {""building_id"": ""129"", ""weight"": 0.32992}, {""building_id"": ""2643"", ""weight"": 0.32761}]","[{""building_id"": ""25699"", ""weight"": 0.34247}, {""building_id"": ""129"", ""weight"": 0.32992}, {""building_id"": ""2643"", ""weight"": 0.32761}]","[{""building_id"": ""25699"", ""weight"": 0.34247}, {""building_id"": ""129"", ""weight"": 0.32992}, {""building_id"": ""2643"", ""weight"": 0.32761}]","[{""building_id"": ""25699"", ""weight"": 0.34247}, {""building_id"": ""129"", ""weight"": 0.32992}, {""building_id"": ""2643"", ""weight"": 0.32761}]","[{""building_id"": ""25699"", ""weight"": 0.34247}, {""building_id"": ""129"", ""weight"": 0.32992}, {""building_id"": ""2643"", ""weight"": 0.32761}]","[{""building_id"": ""25699"", ""weight"": 0.34247}, {""building_id"": ""129"", ""weight"": 0.32992}, {""building_id"": ""2643"", ""weight"": 0.32761}]"
